episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
487,10099.6,21,39,0.25,0,7.80,0.231
488,2346.7,17,34,0.25,0,8.31,0.231
489,617.2,30,69,0.25,0,7.86,0.230
490,181365.6,64,56,0.75,0,3.01,0.229
491,1523.5,27,51,0.25,0,5.66,0.229
492,6479.4,22,32,0.50,0,5.71,0.228
493,593.3,34,70,0.25,0,4.91,0.227
494,5912.0,23,43,0.50,0,7.13,0.227
495,46749.6,30,27,0.75,0,2.70,0.226
496,8014.6,25,41,0.25,0,6.89,0.225
497,54337.7,34,35,0.50,0,4.14,0.225
498,15533.3,28,51,0.50,0,4.80,0.224
499,28846.4,25,25,0.75,0,4.42,0.223
500,-298.6,33,87,0.25,0,7.74,0.223
